EmployeeID,Age,BusinessTravel,Department,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Avg_Working_Time,JobInvolvement,PerformanceRating
1969,32,Non-Travel,Research & Development,Male,Junior Level,Manager,Single,69290,9.0,20,10.0,6,8,7,7,1.1111111111111112,Low,Outstanding
1970,34,Travel_Rarely,Sales,Male,Junior Level,Research Director,Divorced,96130,0.0,12,16.0,5,15,0,9,inf,Medium,Excellent
1971,59,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,56740,3.0,12,14.0,6,6,0,4,4.666666666666667,High,Excellent
1972,45,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,54840,1.0,20,6.0,6,6,0,4,6.0,High,Outstanding
1973,53,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,120610,2.0,20,30.0,2,15,6,12,15.0,Very High,Outstanding
1974,36,Travel_Rarely,Research & Development,Female,Entry Level,Research Scientist,Divorced,56600,7.0,12,9.0,3,1,0,0,1.2857142857142858,High,Excellent
1975,26,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,48210,6.0,14,6.0,2,3,1,2,1.0,High,Excellent
1976,34,Travel_Rarely,Research & Development,Male,Entry Level,Sales Representative,Married,64100,1.0,13,1.0,5,1,0,0,1.0,Medium,Excellent
1977,28,Travel_Rarely,Research & Development,Male,Junior Level,Sales Representative,Married,52100,1.0,15,1.0,1,1,0,0,1.0,Very High,Excellent
1978,38,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,26950,3.0,14,8.0,4,2,2,2,2.6666666666666665,Low,Excellent
1979,50,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,118780,2.0,13,29.0,2,8,7,7,14.5,High,Excellent
1980,37,Travel_Rarely,Research & Development,Male,Entry Level,Laboratory Technician,Single,170680,3.0,23,8.0,6,4,0,1,2.6666666666666665,High,Outstanding
1981,40,Travel_Rarely,Human Resources,Male,Executive,Sales Executive,Married,24550,1.0,15,8.0,2,7,7,5,8.0,High,Excellent
1982,26,Travel_Frequently,Research & Development,Male,Junior Level,Laboratory Technician,Divorced,139640,1.0,11,5.0,1,5,1,3,5.0,Medium,Excellent
1983,46,Travel_Rarely,Research & Development,Female,Mid Level,Research Scientist,Divorced,49410,9.0,13,23.0,2,2,2,2,2.5555555555555554,Medium,Excellent
1984,54,Travel_Rarely,Research & Development,Female,Junior Level,Manufacturing Director,Married,24780,6.0,11,13.0,0,9,7,0,2.1666666666666665,High,Excellent
1985,56,Travel_Frequently,Research & Development,Female,Junior Level,Manufacturing Director,Married,52280,2.0,11,18.0,4,5,0,3,9.0,High,Excellent
1986,36,Travel_Rarely,Research & Development,Female,Junior Level,Human Resources,Single,44780,0.0,18,15.0,3,14,7,8,inf,High,Excellent
1987,55,Non-Travel,Research & Development,Female,Junior Level,Manager,Single,75470,7.0,16,31.0,2,9,6,2,4.428571428571429,Medium,Excellent
1988,43,Travel_Rarely,Sales,Male,Mid Level,Research Scientist,Divorced,50550,5.0,22,18.0,2,1,0,0,3.6,Medium,Outstanding
1989,20,Travel_Frequently,Sales,Male,Mid Level,Sales Executive,Single,34640,1.0,20,2.0,3,2,0,2,2.0,Medium,Outstanding
1990,21,Travel_Rarely,Research & Development,Male,Entry Level,Manager,Single,57750,1.0,18,1.0,2,1,1,0,1.0,High,Excellent
1991,46,Travel_Rarely,Sales,Female,Mid Level,Healthcare Representative,Divorced,89430,8.0,12,19.0,6,16,1,7,2.375,High,Excellent
1992,51,Travel_Rarely,Sales,Female,Junior Level,Research Scientist,Married,192720,9.0,20,18.0,2,10,2,7,2.0,High,Outstanding
1993,28,Non-Travel,Research & Development,Female,Senior Level,Laboratory Technician,Single,52380,1.0,17,10.0,4,10,1,9,10.0,Medium,Excellent
1994,26,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,46820,1.0,11,6.0,3,5,1,3,6.0,Low,Excellent
1995,30,Travel_Rarely,Research & Development,Female,Entry Level,Sales Executive,Married,183000,0.0,14,7.0,6,6,0,2,inf,High,Excellent
1996,41,Travel_Rarely,Sales,Female,Entry Level,Research Director,Married,52570,1.0,14,10.0,2,10,0,8,10.0,Very High,Excellent
1997,38,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,63490,2.5,11,20.0,3,19,1,9,8.0,High,Excellent
1998,40,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Married,48690,4.0,12,14.0,2,11,11,1,3.5,High,Excellent
1999,27,Non-Travel,Sales,Female,Junior Level,Laboratory Technician,Married,99850,1.0,14,3.0,3,3,1,2,3.0,Medium,Excellent
2000,55,Travel_Frequently,Research & Development,Male,Mid Level,Laboratory Technician,Married,36970,3.0,13,23.0,1,3,1,2,7.666666666666667,High,Excellent
2001,28,Travel_Rarely,Research & Development,Male,Junior Level,Healthcare Representative,Single,74570,3.0,11,10.0,1,8,1,7,3.3333333333333335,Very High,Excellent
2002,44,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,21190,9.0,15,24.0,3,20,3,6,2.6666666666666665,High,Excellent
2003,33,Travel_Rarely,Sales,Female,Senior Level,Sales Executive,Divorced,39830,4.0,12,9.0,3,3,1,2,2.25,High,Excellent
2004,35,Travel_Rarely,Sales,Male,Mid Level,Sales Representative,Single,61180,0.0,21,9.0,3,8,4,7,inf,Medium,Outstanding
2005,33,Travel_Frequently,Research & Development,Female,Entry Level,Sales Executive,Single,62140,1.0,19,14.0,3,13,3,8,14.0,High,Excellent
2006,28,Travel_Rarely,Human Resources,Male,Junior Level,Research Scientist,Divorced,63470,1.0,15,4.0,2,4,2,2,4.0,High,Excellent
2007,34,Travel_Frequently,Sales,Male,Entry Level,Research Scientist,Single,115100,0.0,14,7.0,5,6,0,4,inf,High,Excellent
2008,37,Travel_Rarely,Research & Development,Male,Senior Level,Sales Executive,Divorced,71430,2.0,21,8.0,6,1,0,0,4.0,Medium,Outstanding
2009,25,Travel_Rarely,Human Resources,Female,Junior Level,Research Scientist,Married,82680,1.0,12,7.0,3,7,5,6,7.0,Medium,Excellent
2010,26,Travel_Rarely,Sales,Male,Junior Level,Sales Executive,Divorced,80950,1.0,15,1.0,3,1,0,0,1.0,Very High,Excellent
2011,33,Travel_Rarely,Research & Development,Male,Senior Level,Manufacturing Director,Single,29040,4.0,13,5.0,2,2,2,2,1.25,High,Excellent
2012,42,Travel_Rarely,Research & Development,Male,Senior Level,Research Scientist,Married,60320,0.0,14,23.0,2,22,13,7,inf,Medium,Excellent
2013,28,Travel_Frequently,Research & Development,Male,Junior Level,Manager,Divorced,29760,1.0,14,1.0,3,1,0,0,1.0,High,Excellent
2014,50,Travel_Frequently,Research & Development,Male,Junior Level,Research Scientist,Single,159920,3.0,14,5.0,3,0,0,0,1.6666666666666667,High,Excellent
2015,33,Travel_Frequently,Sales,Female,Junior Level,Research Scientist,Married,46490,0.0,12,4.0,2,3,0,2,inf,Medium,Excellent
2016,34,Non-Travel,Sales,Female,Junior Level,Research Director,Married,26960,3.0,23,6.0,3,0,0,0,2.0,High,Outstanding
2017,48,Non-Travel,Sales,Male,Junior Level,Sales Executive,Single,23700,2.0,11,27.0,3,5,2,1,13.5,High,Excellent
2018,45,Non-Travel,Research & Development,Female,Junior Level,Human Resources,Married,125040,1.0,12,15.0,2,15,4,12,15.0,High,Excellent
2019,52,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Single,59740,7.0,18,18.0,6,8,4,0,2.5714285714285716,High,Excellent
2020,38,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Divorced,47360,0.0,11,9.0,3,8,2,7,inf,Medium,Excellent
2021,29,Travel_Rarely,Research & Development,Female,Senior Level,Research Scientist,Divorced,52960,4.0,14,11.0,3,7,1,7,2.75,Very High,Excellent
2022,28,Travel_Rarely,Human Resources,Female,Senior Level,Laboratory Technician,Divorced,67810,0.0,15,10.0,2,9,1,7,inf,High,Excellent
2023,46,Travel_Rarely,Research & Development,Male,Mid Level,Sales Executive,Married,21740,3.0,11,23.0,3,12,4,9,7.666666666666667,High,Excellent
2024,38,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Single,66530,7.0,20,10.0,2,1,0,0,1.4285714285714286,High,Outstanding
2025,43,Travel_Frequently,Research & Development,Female,Junior Level,Laboratory Technician,Married,96990,8.0,19,18.0,3,8,0,1,2.25,High,Excellent
2026,39,Travel_Frequently,Sales,Male,Junior Level,Healthcare Representative,Divorced,67550,7.0,14,21.0,2,18,11,5,3.0,High,Excellent
2027,40,Travel_Rarely,Research & Development,Male,Entry Level,Healthcare Representative,Single,22130,1.0,17,21.0,4,20,4,9,21.0,High,Excellent
2028,21,Travel_Rarely,Research & Development,Female,Entry Level,Research Scientist,Single,26100,1.0,11,2.0,3,2,2,2,2.0,Medium,Excellent
2029,39,Non-Travel,Research & Development,Male,Entry Level,Laboratory Technician,Single,28510,9.0,15,9.0,2,5,0,3,1.0,High,Excellent
2030,36,Non-Travel,Research & Development,Male,Mid Level,Sales Representative,Single,34520,2.0,13,18.0,4,11,0,9,9.0,Very High,Excellent
2031,31,Travel_Frequently,Research & Development,Male,Entry Level,Sales Executive,Married,52580,0.0,14,3.0,5,2,2,2,inf,High,Excellent
2032,28,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Married,93550,0.0,11,6.0,4,5,0,4,inf,High,Excellent
2033,35,Travel_Frequently,Research & Development,Female,Entry Level,Manufacturing Director,Divorced,104960,1.0,13,5.0,2,5,0,2,5.0,High,Excellent
2034,49,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Married,63800,6.0,23,22.0,1,9,2,3,3.6666666666666665,Medium,Outstanding
2035,34,Travel_Frequently,Sales,Male,Junior Level,Sales Executive,Single,26570,2.0,13,5.0,3,3,0,2,2.5,Medium,Excellent
2036,29,Travel_Frequently,Research & Development,Male,Mid Level,Research Scientist,Divorced,27160,0.0,18,8.0,2,7,1,1,inf,Low,Excellent
2037,42,Travel_Rarely,Sales,Female,Entry Level,Healthcare Representative,Single,22010,4.0,12,16.0,3,1,0,0,4.0,Very High,Excellent
2038,29,Travel_Rarely,Sales,Female,Junior Level,Healthcare Representative,Married,65400,1.0,22,10.0,2,10,1,2,10.0,Low,Outstanding
2039,38,Travel_Rarely,Research & Development,Female,Entry Level,Human Resources,Married,38160,1.0,13,7.0,2,7,5,0,7.0,Medium,Excellent
2040,28,Travel_Frequently,Sales,Male,Entry Level,Manager,Divorced,52530,1.0,15,3.0,2,3,0,2,3.0,High,Excellent
2041,18,Non-Travel,Research & Development,Male,Mid Level,Laboratory Technician,Single,109650,1.0,18,0.0,5,0,0,0,0.0,Very High,Excellent
2042,33,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Single,49360,0.0,14,6.0,2,5,0,3,inf,Medium,Excellent
2043,41,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,25430,3.0,12,6.0,3,1,0,0,2.0,High,Excellent
2044,31,Travel_Frequently,Sales,Female,Entry Level,Research Director,Married,53040,1.0,17,2.0,3,2,2,2,2.0,Very High,Excellent
2045,37,Travel_Rarely,Research & Development,Male,Mid Level,Manufacturing Director,Divorced,166590,7.0,16,9.0,2,6,1,3,1.2857142857142858,High,Excellent
2046,27,Travel_Rarely,Research & Development,Female,Entry Level,Healthcare Representative,Married,42600,1.0,11,4.0,2,4,2,2,4.0,High,Excellent
2047,34,Travel_Rarely,Sales,Female,Junior Level,Laboratory Technician,Married,24760,1.0,19,6.0,2,6,1,3,6.0,High,Excellent
2048,35,Travel_Rarely,Research & Development,Female,Mid Level,Laboratory Technician,Single,31020,1.0,13,6.0,3,5,1,4,6.0,Medium,Excellent
2049,29,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,22440,1.0,12,11.0,5,11,3,10,11.0,Low,Excellent
2050,40,Travel_Frequently,Research & Development,Male,Senior Level,Human Resources,Single,75960,9.0,11,20.0,0,18,2,13,2.2222222222222223,Low,Excellent
2051,42,Travel_Frequently,Sales,Male,Entry Level,Laboratory Technician,Single,22850,0.0,16,22.0,3,21,13,14,inf,Low,Excellent
2052,42,Travel_Rarely,Research & Development,Male,Senior Level,Laboratory Technician,Single,30340,7.0,21,9.0,3,6,1,5,1.2857142857142858,Medium,Outstanding
2053,35,Travel_Rarely,Research & Development,Male,Entry Level,Healthcare Representative,Married,57150,6.0,24,10.0,0,8,1,7,1.6666666666666667,High,Outstanding
2054,24,Travel_Rarely,Sales,Female,Entry Level,Laboratory Technician,Single,25760,8.0,17,6.0,3,4,1,2,0.75,High,Excellent
2055,28,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Married,41970,1.0,13,1.0,3,1,0,0,1.0,Low,Excellent
2056,26,Travel_Rarely,Research & Development,Male,Junior Level,Sales Representative,Married,143360,1.0,21,8.0,3,8,0,7,8.0,High,Outstanding
2057,30,Travel_Rarely,Research & Development,Female,Entry Level,Manufacturing Director,Married,34480,1.0,11,10.0,3,10,1,4,10.0,High,Excellent
2058,40,Travel_Frequently,Research & Development,Male,Junior Level,Research Scientist,Married,194060,3.0,20,16.0,2,1,0,0,5.333333333333333,High,Outstanding
2059,35,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Divorced,65380,2.0,16,15.0,3,7,6,4,7.5,High,Excellent
2060,34,Travel_Frequently,Research & Development,Male,Entry Level,Research Director,Single,43060,0.0,11,14.0,2,13,4,9,inf,High,Excellent
2061,35,Travel_Frequently,Research & Development,Female,Junior Level,Laboratory Technician,Married,22580,1.0,11,2.0,2,2,2,2,2.0,High,Excellent
2062,43,Travel_Rarely,Sales,Female,Mid Level,Research Scientist,Single,45220,8.0,15,7.0,3,4,1,3,0.875,High,Excellent
2063,32,Non-Travel,Research & Development,Female,Junior Level,Research Scientist,Divorced,44870,1.0,11,1.0,5,1,0,0,1.0,Medium,Excellent
2064,56,Travel_Rarely,Research & Development,Male,Junior Level,Healthcare Representative,Divorced,44490,4.0,15,28.0,3,5,4,2,7.0,Low,Excellent
2065,29,Travel_Rarely,Research & Development,Male,Entry Level,Laboratory Technician,Married,22180,1.0,24,10.0,1,10,0,8,10.0,High,Outstanding
2066,19,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Single,191970,1.0,12,1.0,2,1,0,0,1.0,High,Excellent
2067,45,Travel_Rarely,Research & Development,Female,Junior Level,Sales Representative,Married,132120,4.0,13,7.0,4,3,0,2,1.75,High,Excellent
2068,37,Travel_Rarely,Research & Development,Male,Mid Level,Research Scientist,Married,65770,1.0,13,14.0,1,14,3,11,14.0,Low,Excellent
2069,20,Travel_Rarely,Research & Development,Male,Executive,Research Director,Single,83920,1.0,17,2.0,5,2,1,2,2.0,High,Excellent
2070,44,Travel_Rarely,Human Resources,Male,Mid Level,Sales Executive,Single,45580,1.0,13,6.0,2,6,0,2,6.0,Low,Excellent
2071,53,Travel_Rarely,Research & Development,Male,Entry Level,Research Director,Divorced,40310,3.0,12,26.0,3,7,4,7,8.666666666666666,Medium,Excellent
2072,29,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,79690,0.0,14,6.0,3,5,1,3,inf,High,Excellent
2073,22,Travel_Frequently,Research & Development,Male,Entry Level,Sales Representative,Married,26540,0.0,24,1.0,5,0,0,0,inf,Medium,Outstanding
2074,46,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,165550,8.0,14,28.0,4,26,15,9,3.5,High,Excellent
2075,44,Non-Travel,Research & Development,Male,Entry Level,Sales Representative,Single,45560,2.0,13,6.0,4,0,0,0,3.0,High,Excellent
2076,33,Travel_Rarely,Research & Development,Female,Entry Level,Manager,Married,60910,1.0,15,5.0,6,5,1,4,5.0,Low,Excellent
2077,41,Non-Travel,Research & Development,Male,Junior Level,Sales Representative,Divorced,195660,6.0,16,5.0,2,1,0,0,0.8333333333333334,Very High,Excellent
2078,30,Travel_Rarely,Sales,Male,Mid Level,Sales Executive,Divorced,48100,8.0,18,8.0,3,4,0,3,1.0,Medium,Excellent
2079,40,Travel_Frequently,Sales,Male,Entry Level,Manufacturing Director,Married,45230,5.0,16,5.0,5,0,0,0,1.0,Very High,Excellent
2080,50,Travel_Frequently,Research & Development,Female,Junior Level,Healthcare Representative,Married,32020,2.0,24,32.0,2,2,2,2,16.0,High,Outstanding
2081,28,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Married,23510,1.0,16,6.0,4,6,3,3,6.0,High,Excellent
2082,46,Travel_Rarely,Research & Development,Male,Mid Level,Manager,Married,17020,5.0,21,25.0,2,4,0,3,5.0,High,Outstanding
2083,35,Travel_Rarely,Sales,Male,Entry Level,Laboratory Technician,Married,180410,3.0,20,15.0,3,7,1,7,5.0,Medium,Outstanding
2084,24,Travel_Rarely,Human Resources,Male,Mid Level,Manufacturing Director,Married,28860,1.0,19,1.0,5,1,0,0,1.0,High,Excellent
2085,33,Travel_Frequently,Research & Development,Female,Entry Level,Sales Executive,Married,20970,1.0,14,10.0,5,10,0,1,10.0,Medium,Excellent
2086,36,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Divorced,119350,1.0,11,7.0,6,7,1,7,7.0,Very High,Excellent
2087,30,Travel_Rarely,Sales,Male,Entry Level,Sales Executive,Divorced,25460,1.0,14,10.0,2,10,8,9,10.0,High,Excellent
2088,44,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Single,25640,1.0,12,20.0,3,20,13,17,20.0,Low,Excellent
2089,20,Travel_Rarely,Research & Development,Male,Entry Level,Human Resources,Single,84120,1.0,13,2.0,2,2,2,2,2.0,Medium,Excellent
2090,46,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Divorced,141180,2.0,22,12.0,3,6,1,4,6.0,High,Outstanding
2091,42,Non-Travel,Research & Development,Male,Executive,Sales Executive,Married,170460,7.0,11,10.0,3,4,0,3,1.4285714285714286,Medium,Excellent
2092,60,Travel_Rarely,Sales,Male,Junior Level,Sales Executive,Divorced,25640,0.0,14,12.0,3,11,1,9,inf,High,Excellent
2093,32,Travel_Frequently,Sales,Female,Entry Level,Sales Executive,Married,102660,1.0,11,2.0,3,2,2,2,2.0,High,Excellent
2094,32,Travel_Frequently,Research & Development,Female,Junior Level,Research Scientist,Single,50700,4.0,12,10.0,6,8,0,7,2.5,High,Excellent
2095,36,Travel_Rarely,Sales,Male,Senior Level,Healthcare Representative,Divorced,178610,2.0,18,17.0,2,7,7,7,8.5,Medium,Excellent
2096,33,Travel_Rarely,Sales,Male,Entry Level,Research Scientist,Married,42300,0.0,12,15.0,0,14,4,10,inf,High,Excellent
2097,40,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Divorced,37800,7.0,12,7.0,2,5,1,3,1.0,Low,Excellent
2098,25,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Single,27680,0.0,22,5.0,0,4,1,1,inf,High,Outstanding
2099,30,Travel_Rarely,Sales,Female,Entry Level,Research Scientist,Married,90710,0.0,19,12.0,2,11,5,7,inf,Medium,Excellent
2100,42,Travel_Frequently,Human Resources,Male,Entry Level,Sales Executive,Married,106480,3.0,13,20.0,1,1,0,0,6.666666666666667,High,Excellent
2101,35,Non-Travel,Research & Development,Male,Junior Level,Sales Executive,Married,136100,4.0,22,16.0,4,13,4,12,4.0,Medium,Outstanding
2102,27,Travel_Rarely,Research & Development,Male,Mid Level,Manufacturing Director,Married,34080,1.0,24,9.0,2,9,6,8,9.0,High,Outstanding
2103,54,Travel_Frequently,Research & Development,Male,Junior Level,Sales Representative,Divorced,29830,7.0,14,33.0,2,5,1,4,4.714285714285714,Medium,Excellent
2104,44,Travel_Rarely,Human Resources,Male,Executive,Laboratory Technician,Married,76320,1.0,21,10.0,3,10,7,7,10.0,High,Outstanding
2105,19,Non-Travel,Sales,Male,Mid Level,Healthcare Representative,Single,98240,1.0,18,1.0,2,1,0,0,1.0,High,Excellent
2106,29,Travel_Rarely,Research & Development,Male,Entry Level,Manufacturing Director,Divorced,99500,1.0,20,3.0,3,3,1,2,3.0,High,Outstanding
2107,54,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Married,20930,3.0,19,36.0,2,10,0,9,12.0,High,Excellent
2108,31,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Married,99800,1.0,12,6.0,1,6,0,1,6.0,High,Excellent
2109,31,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Single,38940,1.0,12,10.0,3,10,1,8,10.0,Very High,Excellent
2110,59,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Single,40510,5.0,16,13.0,3,6,0,5,2.6,High,Excellent
2111,43,Travel_Rarely,Research & Development,Male,Mid Level,Laboratory Technician,Married,168350,3.0,17,25.0,3,8,0,7,8.333333333333334,High,Excellent
2112,49,Travel_Rarely,Sales,Male,Junior Level,Research Scientist,Married,62300,2.0,14,23.0,2,1,0,0,11.5,Medium,Excellent
2113,36,Travel_Frequently,Sales,Female,Entry Level,Laboratory Technician,Married,47170,1.0,19,12.0,3,11,0,7,12.0,High,Excellent
